cvemun,pollutant,tot_pop_mun,exp_type,temporality,cause,health_outcome,icd_10,age_group,reference,crf_type,analysis_type,paf_mean,total_dths,ab_dths_mean,ab_dths_lower,ab_dths_upper
19035,PM25,1816.9999998183,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0746,11,0.8205442369473755,0.7608571266810469,0.8748866028047679
19035,PM25,1816.9999998183,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0752,11,0.8268248158106701,0.7668369353918392,0.8822335540492259
19036,PM25,8084.0000016168,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0687,69,4.74000527526959,4.319248266845003,5.139494293647951
19036,PM25,8084.0000016168,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0687,69,4.74000527526959,4.319248266845003,5.139494293647951
19037,PM25,6599,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0839,48,4.027026578486875,3.7714016765732348,4.347119213207276
19037,PM25,6599,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0839,48,4.027026578486875,3.7714016765732348,4.347119213207276
19038,PM25,72063.0000144126,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0781,481,37.5817130348062,34.95860890475991,40.38708563869265
19038,PM25,72063.0000144126,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0787,481,37.87760133907998,35.23179417122167,40.7755696853399
19039,PM25,1168977.9985972263,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0956,8850,846.3968899832904,793.7159348529245,911.9480021897663
19039,PM25,1168977.9985972263,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0956,8850,846.3968899832904,793.7159348529245,911.9480021897663
19040,PM25,835.0000000835,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0735,10,0.7347483313940804,0.6805861746946034,0.7831167049897128
19040,PM25,835.0000000835,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0735,10,0.7347483313940804,0.6805861746946034,0.7831167049897128
19041,PM25,192100.00007684,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0956,358,34.23842786599073,32.10737905958723,36.890099975586025
19041,PM25,192100.00007684,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0956,358,34.23842786599073,32.10737905958723,36.890099975586025
19042,PM25,6192.9999993807,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0813,42,3.413546098153696,3.1872854756942544,3.6835669761644825
19042,PM25,6192.9999993807,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0813,42,3.413546098153696,3.1872854756942544,3.6835669761644825
19043,PM25,2187,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0763,20,1.526604613743034,1.4185951604084832,1.6351680376409339
19043,PM25,2187,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0763,20,1.526604613743034,1.4185951604084832,1.6351680376409339
19044,PM25,33931.9999966068,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0763,244,18.624576287665015,17.306860956983495,19.949050059219392
19044,PM25,33931.9999966068,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0763,244,18.624576287665015,17.306860956983495,19.949050059219392
19045,PM25,110081.0000220162,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0956,327,31.273647799382594,29.327131152192806,33.69570584362187
19045,PM25,110081.0000220162,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0956,327,31.273647799382594,29.327131152192806,33.69570584362187
19046,PM25,422403.9999577596,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0956,3225,308.4327649939109,289.23546778538775,332.32003469627074
19046,PM25,422403.9999577596,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0956,3225,308.4327649939109,289.23546778538775,332.32003469627074
19047,PM25,17918.9999964162,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0956,117,11.189653799779093,10.493193715004764,12.056261723864706
19047,PM25,17918.9999964162,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0956,117,11.189653799779093,10.493193715004764,12.056261723864706
19048,PM25,337111.0001348444,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0948,1617,153.30158917211688,143.87126918689557,165.15090332825625
19048,PM25,337111.0001348444,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0948,1617,153.30158917211688,143.87126918689557,165.15090332825625
19049,PM25,49789.999990042,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0806,343,27.657313773983066,25.80895089683027,29.83033151432991
19049,PM25,49789.999990042,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0813,343,27.87729313492185,26.029498051503076,30.082463638676604
19050,PM25,1446.9999998553,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0718,22,1.580582496544312,1.4624876393743709,1.6910285522307995
19050,PM25,1446.9999998553,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0718,22,1.580582496544312,1.4624876393743709,1.6910285522307995
19051,PM25,3335.0000003335,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0781,47,3.6722255979956158,3.415913967824773,3.946347245360821
19051,PM25,3335.0000003335,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0781,47,3.6722255979956158,3.415913967824773,3.946347245360821
20001,PM25,819,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0757,6,0.4544658740112286,0.4218784817736915,0.4858820536490043
20001,PM25,819,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0763,6,0.4579813841229102,0.4255785481225449,0.49055041129228016
20002,PM25,45924,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0965,367,35.404132945240484,33.18973852861781,38.15434180780443
20002,PM25,45924,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0973,367,35.70875402644832,33.45823377406565,38.475836679701544
20003,PM25,3116,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0873,22,1.920108566464848,1.8035906651012674,2.071188886355519
20003,PM25,3116,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0881,22,1.9385924110265147,1.8226541153932145,2.090964707182238
20004,PM25,1176.9999998823,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0687,12,0.8243487435251462,0.7511736116252179,0.8938250945474698
20004,PM25,1176.9999998823,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0687,12,0.8243487435251462,0.7511736116252179,0.8938250945474698
20005,PM25,15624.9999984375,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.089,128,11.386508413924545,10.69798358010051,12.291238057795537
20005,PM25,15624.9999984375,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0906,128,11.601006912056205,10.895492238206572,12.540570017802851
20006,PM25,21936.0000021936,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0682,99,6.749006988306096,6.133642842414017,7.335093156540033
20006,PM25,21936.0000021936,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0682,99,6.749006988306096,6.133642842414017,7.335093156540033
20007,PM25,2323.0000002323,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0692,31,2.145739528581961,1.961263902439288,2.321180216239358
20007,PM25,2323.0000002323,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0697,31,2.16189369132474,1.9796942900739483,2.329871076672797
20008,PM25,735,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.074,7,0.518219181664261,0.4802480811393106,0.5520650258318985
20008,PM25,735,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.074,7,0.518219181664261,0.4802480811393106,0.5520650258318985
20009,PM25,6714,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0898,41,3.681613069606669,3.4592970954349176,3.9746186365366
20009,PM25,6714,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0906,41,3.715947526518003,3.4899623575505423,4.016901333827476
20010,PM25,13688,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0873,89,7.767711927971431,7.296344054273309,8.378900494801872
20010,PM25,13688,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0881,89,7.842487480970901,7.373464375908913,8.458902679055418
20011,PM25,1485.9999998514,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0676,7,0.4735059451332579,0.4278334094546092,0.5158320384533523
20011,PM25,1485.9999998514,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0676,7,0.4735059451332579,0.4278334094546092,0.5158320384533523
20012,PM25,11889.999998811,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0649,59,3.826929703093299,3.36281077598965,4.239152472960967
20012,PM25,11889.999998811,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0654,59,3.861329395124873,3.408809971122393,4.255341511790984
20013,PM25,3156.0000003156,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0692,14,0.9690436580692727,0.8857320849725816,1.0482749363661616
20013,PM25,3156.0000003156,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0697,14,0.9763390864047214,0.8940554858398475,1.052199841078037
20014,PM25,27870.000002787,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0859,188,16.151695768888963,15.157089906898555,17.431728452869642
20014,PM25,27870.000002787,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0873,188,16.408200477063247,15.412502047229012,17.699250483401705
20015,PM25,5716.9999994283,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0687,40,2.7478291450838204,2.5039120387507263,2.9794169818248992
20015,PM25,5716.9999994283,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0687,40,2.7478291450838204,2.5039120387507263,2.9794169818248992
20016,PM25,9332.999999999998,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0676,39,2.6381045514567223,2.3836432812471084,2.8739213570972493
20016,PM25,9332.999999999998,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0676,39,2.6381045514567223,2.3836432812471084,2.8739213570972493
20017,PM25,3869,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0692,27,1.8688699119907404,1.7081975924471218,2.021673091563312
20017,PM25,3869,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0697,27,1.882939666637677,1.7242498655482774,2.0292425506505003
20018,PM25,725,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0746,5,0.372974653157898,0.34584414849138495,0.3976757285476218
20018,PM25,725,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0746,5,0.372974653157898,0.34584414849138495,0.3976757285476218
20019,PM25,2710,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0813,24,1.9505977703735407,1.8213059861110024,2.104895414951133
20019,PM25,2710,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0813,24,1.9505977703735407,1.8213059861110024,2.104895414951133
20020,PM25,5397.0000010794,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0671,12,0.8053131483570714,0.7257746601680861,0.879304747442174
20020,PM25,5397.0000010794,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0671,12,0.8053131483570714,0.7257746601680861,0.879304747442174
20021,PM25,14689.999998531,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0998,118,11.7744590200546,11.009390858809963,12.714409510915209
20021,PM25,14689.999998531,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1006,118,11.871961585458727,11.092771607531857,12.828708312864581
20022,PM25,895,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0752,9,0.676493031117821,0.6274120380478684,0.721827453313003
20022,PM25,895,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0752,9,0.676493031117821,0.6274120380478684,0.721827453313003
20023,PM25,30539,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0724,141,10.205859376303222,9.428197359809646,10.891462044997827
20023,PM25,30539,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0724,141,10.205859376303222,9.428197359809646,10.891462044997827
20024,PM25,3678,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0813,38,3.088446469758106,2.8837344780090874,3.3327510736726267
20024,PM25,3678,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0813,38,3.088446469758106,2.8837344780090874,3.3327510736726267
20025,PM25,11569.999998843,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0923,66,6.092127259344092,5.711642447693895,6.569622754896555
20025,PM25,11569.999998843,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0931,66,6.147215046109893,5.7622282357439545,6.631139331189795
20026,PM25,9118.000000000002,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0671,62,4.1607845998448685,3.7498357442017785,4.543074528451232
20026,PM25,9118.000000000002,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0671,62,4.1607845998448685,3.7498357442017785,4.543074528451232
20027,PM25,2137,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0813,21,1.706773049076848,1.5936427378471272,1.8417834880822412
20027,PM25,2137,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0813,21,1.706773049076848,1.5936427378471272,1.8417834880822412
20028,PM25,24673.0000049346,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0692,141,9.759653984840533,8.920587427223857,10.557626144830628
20028,PM25,24673.0000049346,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0697,141,9.83312937021898,9.004415964529894,10.597155542285947
20029,PM25,4326,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0931,25,2.3284905477688986,2.1826622105090734,2.5117952012082556
20029,PM25,4326,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.094,25,2.349334051296378,2.204385335377153,2.532606272270116
20030,PM25,9000.9999990999,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0819,63,5.161095103994302,4.821683506542533,5.573125597617071
20030,PM25,9000.9999990999,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0832,63,5.243690061270754,4.90313650826397,5.66104438432931
20031,PM25,7463.9999992536,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0806,42,3.3866098498754775,3.1602797016526862,3.6526936548159075
20031,PM25,7463.9999992536,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0813,42,3.413546098153696,3.1872854756942544,3.6835669761644825
20032,PM25,1134,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0676,16,1.0822993031617323,0.9779049358962496,1.1790446593219484
20032,PM25,1134,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0676,16,1.0822993031617323,0.9779049358962496,1.1790446593219484
20033,PM25,3106,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0757,12,0.9089317480224572,0.843756963547383,0.9717641072980086
20033,PM25,3106,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0763,12,0.9159627682458203,0.8511570962450898,0.9811008225845603
20034,PM25,1413.9999998586,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0676,14,0.9470118902665158,0.8556668189092184,1.0316640769067047
20034,PM25,1413.9999998586,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0676,14,0.9470118902665158,0.8556668189092184,1.0316640769067047
20035,PM25,706,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0806,2,0.16126713570835607,0.15048950960250887,0.17393779308647178
