cvemun,pollutant,tot_pop_mun,exp_type,exposure_weigh,crf_id,temporality,cause,health_outcome,icd_10,age_group,crf_mean_10,crf_lower_10,crf_upper_10,interval_ug_m3,beta_mean,beta_lower,beta_upper,reference,crf_type,analysis_type,paf_mean,paf_lower,paf_upper,total_incid,ab_incid_mean,ab_incid_lower,ab_incid_upper
21059,NO2,3535.9999996464,no_og,1.1893494,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.014534491936433941,0.00601104346151492,0.01969042447833367,NA,0,0,0
21059,NO2,3535.9999996464,with_og,1.1820476,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.014445907651335046,0.005974250181718913,0.01957072933420499,NA,0,0,0
21059,PM25,3535.9999996464,no_og,7.1198945,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.18809965767314332,0.06560857363206268,0.293804957890689,NA,0,0,0
21059,PM25,3535.9999996464,with_og,7.133384700000001,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.18842014659121184,0.06572870560307212,0.29427026065879597,NA,0,0,0
21060,NO2,8536.000000853599,no_og,3.3089137000000006,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.039914997970863585,0.016634015258149525,0.053824924095866554,1,0.039914997970863585,0.016634015258149525,0.053824924095866554
21060,NO2,8536.000000853599,with_og,3.2790363000000005,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.039561816297553384,0.01648506548537436,0.05335212173921477,1,0.039561816297553384,0.01648506548537436,0.05335212173921477
21060,PM25,8536.000000853599,no_og,13.764243000000002,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.3315793369429131,0.12294646708436369,0.4895657295416972,1,0.3315793369429131,0.12294646708436369,0.4895657295416972
21060,PM25,8536.000000853599,with_og,13.80159,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.3323095437811971,0.12325860305551223,0.49049626960707726,1,0.3323095437811971,0.12325860305551223,0.49049626960707726
21061,NO2,16478,no_og,1.2776457000000003,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.015605058639089441,0.0064558547962177085,0.02113667003759928,1,0.015605058639089441,0.0064558547962177085,0.02113667003759928
21061,NO2,16478,with_og,1.3918493,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.016988018981404573,0.007030884431813176,0.023004099053390507,1,0.016988018981404573,0.007030884431813176,0.023004099053390507
